"year","class","genus","month","order","family","phylum","country","eventID","habitat","kingdom","language","locality","modified","datasetID","eventDate","waterBody","references","countryCode","datasetName","fieldNumber","occurrenceID","rightsHolder","basisOfRecord","geodeticDatum","verbatimDepth","scientificName","vernacularName","decimalLatitude","higherGeography","locationRemarks","nameAccordingTo","specificEpithet","decimalLongitude","occurrenceStatus","scientificNameID","dynamicProperties","occurrenceRemarks","maximumDepthInMeters","minimumDepthInMeters","ownerInstitutionCode","bibliographicCitation","id","dataset_id","depth","date_start","date_mid","date_end","date_year","node_id","dropped","absence","marine","brackish","terrestrial","subphylum","infraphylum","parvphylum","gigaclass","subclass","species","kingdomid","phylumid","subphylumid","infraphylumid","parvphylumid","gigaclassid","classid","subclassid","orderid","familyid","genusid","speciesid","aphiaID","originalScientificName","bathymetry","shoredistance","sst","sss","georeferenceProtocol","island","organismQuantityType","parentEventID","recordedBy","sampleSizeUnit","sampleSizeValue","samplingEffort","samplingProtocol","taxonRank","verbatimCoordinateSystem","superclass","superclassid","license","maximumElevationInMeters","minimumElevationInMeters","organismQuantity","parentNameUsageID","scientificNameAuthorship","stateProvince","type","verbatimIdentification","catalogNumber","collectionCode","day","institutionCode","eventRemarks","identificationQualifier","identificationRemarks","identifiedBy","continent","county","fieldNotes","identificationVerificationStatus","institutionID","islandGroup","locationID","nomenclaturalCode","previousIdentifications","taxonomicStatus","verbatimCoordinates","verbatimEventDate","verbatimLatitude","verbatimLocality","verbatimLongitude","municipality","footprintSRS","collectionID","recordNumber","individualCount","locationAccordingTo","nameAccordingToID","coordinateUncertaintyInMeters","higherClassification","preparations","georeferenceRemarks","otherCatalogNumbers","startDayOfYear","associatedReferences","dateIdentified","coordinatePrecision","sex","eventTime","accessRights","informationWithheld","georeferenceVerificationStatus","organismRemarks","verbatimSRS","georeferencedBy","georeferenceSources","endDayOfYear","acceptedNameUsage","footprintWKT","higherGeographyID"
"1985","Teleostei","Lutjanus","3","Eupercaria incertae sedis","Lutjanidae","Chordata","Brazil",NA,NA,"Animalia",NA,"Brazil: Bahia; Municipio De Prado, Reef Just North of the Town of Cumuruxatiba, a Coral Reef Called Corva Vermelha (Red Crown) By the Local People.",NA,NA,"1985-03-21T09:00:00Z","Atlantic",NA,NA,NA,"CUM. 05",NA,NA,"PreservedSpecimen",NA,NA,"Lutjanus jocu",NA,-17.1000003815,NA,NA,NA,NA,-39.2000007629,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,0.8,NA,NA,"Department of Vertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution","0bc0cc61-1373-45a8-9022-a670415a3163","d6d6fe4c-425f-4ce7-bf28-7a6befaeb413",0.8,480211200000,480211200000,480211200000,1985,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-28,-2051,25.83,36.89,NA,NA,NA,NA,"N. Menezes & et al.",NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,"274876.5154365","Vertebrate Zoology; Fishes","21","USNM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005","Teleostei","Lutjanus","12","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:SIMAC:CenPec:CHE-2:2005-12-21","Area coralina","Animalia",NA,"Parque Nacional Natural Tayrona, Bahía Chengue C2 Estación CHE 2",NA,"INVEMAR:SIMAC:1999","2005-12-21","Mar Caribe",NA,"CO","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2005",NA,"INVEMAR:SIMAC:CenPec:CHE-2:2005:P3:015018",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,11.3298611,NA,NA,NA,"jocu",-74.1286111,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,17,3,NA,NA,"0c7788e2-992f-4544-a055-2d9d484faa40","95dcd908-a6b9-4422-a441-42caa46724f5",10,1135123200000,1135123200000,1135123200000,2005,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-10,49,27.31,35.36,NA,NA,"Individuos","INVEMAR:SIMAC:CenPec:CHE","Raul Navas Camacho | Johanna Carolina Vega Sequeda","metros cuadrados","60","5 censos X 2 personas X 3 parcelas= 30 censos","Protocolo SIMAC - Censo abundancia de peces arrecifales","Especie",NA,"Actinopteri",843664,NA,NA,NA,"1",NA,"(Bloch & Schneider, 1801)","Magdalena",NA,NA,NA,NA,"21","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","Niveles profundidad somero, intermedio, profundo.",NA,NA,NA,"SA","Santa Marta","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","Verificado","800250062-0",NA,"http://marineregions.org/mrgid/25303","ICZN","Lutjanus jocu","Válido","""11° 19' 47.4"""" N 74° 7' 42.9"""" W""","2005/12/21","""11° 19' 47.4"""" N""","Chengue C2","""74° 7' 42.9"""" W""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","Teleostei","Lutjanus",NA,"Eupercaria incertae sedis","Lutjanidae","Chordata","Brazil",NA,NA,"Animalia",NA,"offshore",NA,NA,"2006-07-02T12:00:00Z","South Atlantic",NA,NA,NA,"8",NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,-8.53,NA,NA,NA,NA,-34.7717,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,"Published as Lutijanus jocu",45,40,NA,NA,"0e2c5ec7-0378-48fb-b90d-92560e288a91","49b938b5-2d5a-43c0-92f9-26354f189f82",42.5,1151798400000,1151798400000,1151798400000,2006,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",75,24410,27.43,36.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,"(Bloch and Schneider, 1801)",NA,NA,NA,"50","RAP",NA,"UFPE",NA,NA,NA,NA,NA,"Ipojuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","Teleostei","Lutjanus","11","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:CHE-1:2014-11-04",NA,"Animalia",NA,"Parque Nacional Natural Tayrona, Bahía Chengue C1, Estación CHE 1",NA,NA,"2014-11-04","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:CHE-1:2014:S:000481",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,11.3256111,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-74.1283611,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,7,2,NA,NA,"0e424016-6e98-4236-a25e-335c3534800b","7140a522-1379-452e-a8a7-8841a96fe656",4.5,1415059200000,1415059200000,1415059200000,2014,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-10,54,27.31,35.36,NA,NA,"individuos","INVEMAR:ICTac:AbunPec:CHE","Navas Camacho Raul","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"3",NA,"(Bloch & Schneider, 1801)","Magdalena",NA,NA,NA,NA,"04","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Santa Marta",NA,"Verificado","800.250.062-0",NA,"http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"04/11/14",NA,"Chengue..C1",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016","Teleostei","Lutjanus","04","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:CAP-1:2016-04-27",NA,"Animalia",NA,"Ensenada Capurganá, Estación CAP 1",NA,NA,"2016-04-27","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:CAP-1:2016:S:007557",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,8.639,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-77.3446666,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,7,2,NA,NA,"126ba609-dfa0-44c3-914d-e5384b2866ba","7140a522-1379-452e-a8a7-8841a96fe656",4.5,1461715200000,1461715200000,1461715200000,2016,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-7,160,28.32,29.14,NA,NA,"individuos","INVEMAR:ICTac:AbunPec:CAP","González Corredor Juan David","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"2",NA,"(Bloch & Schneider, 1801)","Chocó",NA,NA,NA,NA,"27","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Acandí",NA,"Verificado","800.250.062-0",NA,"http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"27/04/16",NA,"Capurganá 1",NA,"Capurganá",NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","Teleostei","Lutjanus","09","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:MAR-1:2019-09-13",NA,"Animalia",NA,"Parque Nacional Natural Old Providence and McBean Lagoon, Maracaibo, Estación MAR 1",NA,NA,"2019-09-13","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:MAR-1:2019:S:028149",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,13.375383,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-81.352517,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,7,2,NA,NA,"13166aa5-8ca6-41b0-b6b2-6ef3b88cd8ad","7140a522-1379-452e-a8a7-8841a96fe656",4.5,1568332800000,1568332800000,1568332800000,2019,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-7,220,28.14,35.74,NA,"Providencia","individuos","INVEMAR:ICTac:AbunPec:MAR","Navas Camacho Raul","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"3",NA,"(Bloch & Schneider, 1801)","Archipiélago de San Andrés, Providencia y Santa Catalina",NA,NA,NA,NA,"13","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Providencia",NA,"Verificado","800.250.062-0","Archipiélago de San Andrés, Providencia y Santa Catalina","http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"13/09/19",NA,"MARACAIBO",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","Teleostei","Lutjanus","2","Eupercaria incertae sedis","Lutjanidae","Chordata","Brazil",NA,NA,"Animalia",NA,"Northern Popa Verde",NA,NA,"2000-02-13T12:00:00Z","South Atlantic",NA,NA,NA,"7",NA,NA,"PreservedSpecimen",NA,NA,"Lutjanus jocu",NA,-17.988611,NA,NA,NA,NA,-38.966111,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,NA,NA,NA,NA,"133b1b2d-46ac-4f44-97a0-f9a25d7a8935","7a950cb1-88cc-4401-9368-1495e64586ff",NA,9.504e+11,9.504e+11,9.504e+11,2000,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",4,25507,25.9,36.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,"(Bloch & Schneider, 1801)",NA,NA,NA,"MFSFAF693","RAP","13","CI_BR",NA,NA,NA,NA,NA,"Abrolhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005","Teleostei","Lutjanus","3","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2005-03-25T11:00:00Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,17.789390564,NA,NA,NA,NA,-64.6108016968,NA,"urn:lsid:marinespecies.org:taxname:159798","observedindividualcount=1;","batchcode=VIRG-ST C-0300-0500;survey_index=2498;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=P",NA,NA,NA,NA,"140d2e26-07ed-4dce-8088-d187e3ab4a04","bbf10b27-f6f8-4258-a07b-9e764bd511f6",NA,1111708800000,1111708800000,1111708800000,2005,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-6,220,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-0300-0500.2498.44857",NA,"25","NOAA-CCMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1968","Teleostei","Lutjanus","2","Eupercaria incertae sedis","Lutjanidae","Chordata","Trinidad and Tobago",NA,NA,"Animalia",NA,"Mount Irvine Bay",NA,NA,"1968-02-13T12:00:00Z",NA,NA,NA,NA,"WA68-02",NA,NA,"PreservedSpecimen",NA,NA,"Lutjanus jocu",NA,11.1875,NA,NA,NA,NA,-60.7958335876,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,NA,NA,NA,NA,"1685e497-2170-4ebb-ba01-baa2b948817c","c24bf1c2-2c62-4056-a841-56d94e6e876a",NA,-59443200000,-59443200000,-59443200000,1968,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-16,-83,27.95,33.43,NA,NA,NA,NA,"Addison, W. D.",NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,"Tobago",NA,NA,"41192","Ichthyology","13","ROM",NA,NA,NA,NA,NA,"St Patrick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1970","Teleostei","Lutjanus",NA,"Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,"Colombian Caribbean Sea","2006-12-21 00:00:00","https://marineinfo.org/id/dataset/3155","1970/1970",NA,NA,NA,NA,NA,"urn:catalog:HMAP:18:570150",NA,"Occurrence",NA,NA,"Lutjanus jocu",NA,11.8000001907349,NA,NA,NA,NA,-72.6699981689453,"present","urn:lsid:marinespecies.org:taxname:159798","ObservedWeight=31.2;",NA,NA,NA,NA,"Duarte, Luis O & Garcia, Camilo B (eds.) Colombian Caribbean Sea 1970-2001; in Starkey, DJ & Nicholls, J (comp.) HMAP Data Pages (www.hull.ac.uk/hmap)","17c8cd04-d773-4b8c-a130-95ad2208a26c","4d6cd31a-4559-4fd3-beff-4d47f5e2ee86",NA,0,15724800000,31449600000,1970,"4bf79a01-65a9-4db6-b37b-18434f26ddfc,307cc0a7-238f-4dd5-8e5b-25e0310d983d",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",6,9217,26.74,36.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"570150","18",NA,"HMAP",NA,NA,NA,NA,"Caribbean Sea (Atlantic)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","Teleostei","Lutjanus","06","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:TIO-1:2019-06-11",NA,"Animalia",NA,"Parque Nacional Natural Corales del Rosario y San Bernardo, Noroeste de Isla Tintipan Tiosolda, Estación TIO 1",NA,NA,"2019-06-11","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:TIO-1:2019:M:031763",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,9.8219444,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-75.8908333,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,12,8,NA,NA,"17f4e474-3997-4039-be78-46c7da0706a7","7140a522-1379-452e-a8a7-8841a96fe656",10,1560211200000,1560211200000,1560211200000,2019,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",56,4500,28.85,34.85,NA,"Isla Tintipan","individuos","INVEMAR:ICTac:AbunPec:TIO","Vargas Campo Ameth | Vargas Campo Ameth","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"1",NA,"(Bloch & Schneider, 1801)","Bolívar",NA,NA,NA,NA,"11","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Cartagena de Indias",NA,"Verificado","800.250.062-0","Archipiélago Corales del Rosario y San Bernardo","http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"11/06/19",NA,"Tiosolda",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","Teleostei","Lutjanus","6","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2001-06-02T00:26:39Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,22.3719444275,NA,NA,NA,NA,-77.9369430542,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,1.75,1.75,NA,NA,"18794472-83c0-4f8f-8726-a91db6fb7aa1","e191604f-fe12-424a-9bc7-98100d969515",1.75,9.9144e+11,9.9144e+11,9.9144e+11,2001,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",2,1708,27.39,36.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","2","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","Teleostei","Lutjanus","2","Eupercaria incertae sedis","Lutjanidae","Chordata","Brazil",NA,NA,"Animalia",NA,"Lixa Reef, Parcel das Paredes",NA,NA,"2000-02-18T12:00:00Z","South Atlantic",NA,NA,NA,"19",NA,NA,"PreservedSpecimen",NA,NA,"Lutjanus jocu",NA,-17.708056,NA,NA,NA,NA,-39.000833,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,4.5,1,NA,NA,"1a41fd6b-7398-4434-b1f0-6024f0e4a654","7a950cb1-88cc-4401-9368-1495e64586ff",2.75,9.50832e+11,9.50832e+11,9.50832e+11,2000,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",13,11261,25.89,36.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,"(Bloch & Schneider, 1801)",NA,NA,NA,"MFSFAF699","RAP","18","CI_BR",NA,NA,NA,NA,NA,"Abrolhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999","Teleostei","Lutjanus","10","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"1999-10-05T00:23:37Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,11.7421503067,NA,NA,NA,NA,-66.8577194214,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,13.7,13.7,NA,NA,"1af188c3-b514-458b-9da0-4a40d03fa921","e191604f-fe12-424a-9bc7-98100d969515",13.7,939081600000,939081600000,939081600000,1999,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",115,257,27.49,35.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","5","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","Teleostei","Lutjanus","3","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2001-03-15T12:00:00Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,21.7849006653,NA,NA,NA,NA,-81.1809844971,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,1.6,1.6,NA,NA,"1bc49cac-9571-4c1a-825a-2a8af01f3487","e191604f-fe12-424a-9bc7-98100d969515",1.6,984614400000,984614400000,984614400000,2001,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",18,15514,28.16,35.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","15","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
