"scientificName","decimalLongitude","decimalLatitude"
"mybo",-74.128361,11.325611
"mybo",-74.128361,11.325611
"mybo",-81.352517,13.375383
"mybo",-74.128361,11.325611
"mybo",-81.352517,13.375383
"mybo",-81.352517,13.375383
"mybo",-81.334306,13.368194
"mybo",-81.334306,13.368194
"mybo",-75.788861,10.170889
"mybo",-74.128361,11.325611
"mybo",-74.128361,11.325611
"mybo",-71.961144,12.183778
"mybo",-74.085574,11.320529
"mybo",-74.192778,11.295889
"mybo",-81.414394,13.365517
"mybo",-81.352517,13.375383
"mybo",-74.128611,11.329861
"mybo",-74.128611,11.329861
"mybo",-75.890833,9.821944
"mybo",-74.128361,11.325611
"mybo",-74.128361,11.325611
"mybo",-74.128361,11.325611
"mybo",-74.128361,11.325611
"mybo",-71.961144,12.183778
"mybo",-75.890833,9.821944
"mybo",-75.746444,10.234194
"mybo",-74.128611,11.329861
"mybo",-81.334306,13.368194
"mybo",-81.4032,13.371383
"mybo",-74.128361,11.325611
"mybo",-81.348167,13.366
"mybo",-81.348167,13.366
"mybo",-81.348167,13.366
"mybo",-81.348167,13.366
"mybo",-81.396967,13.367233
"mybo",-71.961144,12.183778
"mybo",-71.961144,12.183778
"mybo",-74.128361,11.325611
"mybo",-81.34165,13.36515
"mybo",-74.128361,11.325611
"mybo",-81.334306,13.368194
"mybo",-81.348167,13.366
"mybo",-81.348167,13.366
"mybo",-74.116944,11.331361
"mybo",-75.785389,9.777417
"mybo",-74.128611,11.329861
"mybo",-74.128361,11.325611
"mybo",-81.34165,13.36515
"mybo",-77.33625,8.642056
"mybo",-74.128611,11.329861
"mybo",-74.128611,11.329861
"mybo",-81.348167,13.366
"mybo",-74.111944,11.339278
"mybo",-81.4032,13.371383
"mybo",-71.961144,12.183778
"mybo",-81.348167,13.366
"mybo",-71.961144,12.183778
"mybo",-74.128611,11.329861
"mybo",-74.128361,11.325611
"mybo",-81.352517,13.375383
"mybo",-81.334306,13.368194
"mybo",-81.334306,13.368194
