"basisOfRecord","class","country","datasetID","datasetName","decimalLatitude","decimalLongitude","eventDate","eventID","family","genus","geodeticDatum","habitat","kingdom","license","maximumDepthInMeters","maximumElevationInMeters","minimumDepthInMeters","minimumElevationInMeters","modified","occurrenceID","occurrenceStatus","order","ownerInstitutionCode","phylum","references","samplingEffort","samplingProtocol","scientificName","scientificNameAuthorship","scientificNameID","stateProvince","taxonRank","waterBody","id","dataset_id","node_id","depth","date_start","date_mid","date_end","date_year","dropped","absence","marine","brackish","subphylum","infraphylum","parvphylum","gigaclass","superclass","subclass","species","kingdomid","phylumid","subphylumid","infraphylumid","parvphylumid","gigaclassid","superclassid","classid","subclassid","orderid","familyid","genusid","speciesid","aphiaID","originalScientificName","bathymetry","shoredistance","sst","sss","countryCode","georeferenceProtocol","island","locality","organismQuantityType","parentEventID","recordedBy","sampleSizeUnit","sampleSizeValue","verbatimCoordinateSystem","language","organismQuantity","type","parentNameUsageID","verbatimIdentification","catalogNumber","day","dynamicProperties","institutionCode","month","occurrenceRemarks","year","collectionCode","collectionID","individualCount","fieldNumber","municipality","rightsHolder","verbatimDepth","higherGeography","locationRemarks","nameAccordingTo","specificEpithet","bibliographicCitation","terrestrial","vernacularName","recordNumber","coordinateUncertaintyInMeters","associatedReferences","dateIdentified","identifiedBy","eventTime","georeferenceRemarks","accessRights","continent","identificationRemarks","identificationVerificationStatus","institutionID","islandGroup","locationAccordingTo","locationID","taxonomicStatus","acceptedNameUsage","eventRemarks","footprintWKT","county","higherClassification","lifeStage","preparations","verbatimEventDate","verbatimLatitude","verbatimLongitude","georeferenceVerificationStatus","georeferencedBy","georeferencedDate","higherGeographyID","nomenclaturalCode","verbatimSRS","materialSampleID","verbatimCoordinates","footprintSRS","nameAccordingToID","previousIdentifications","verbatimLocality","startDayOfYear","coordinatePrecision","fieldNotes","informationWithheld","georeferenceSources","otherCatalogNumbers","associatedSequences","sex"
"HumanObservation","Teleostei",NA,NA,NA,17.77643013,-64.6673736572,"2005-03-29T14:49:48Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"76773591-16a3-491b-81a0-7f0d0b7222aa","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1112054400000,1112054400000,1112054400000,2005,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",23,871,27.82,34.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-0300-0500.2551.45624","29","observedindividualcount=2;","NOAA-CCMA","3","batchcode=VIRG-ST C-0300-0500;survey_index=2551;habitat_structure=HARD;permanent/random=random;management=EEMP;trophic=I","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,18.3262405396,-64.6983337402,"2006-07-24T11:40:12Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"768b74c9-8bd0-4452-b94c-bbbf3ed01a4c","a9114765-9e28-4a43-9987-4fd9f398748a","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1153699200000,1153699200000,1153699200000,2006,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",2,130,27.7,34.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST J-0700-0600.3376.16047","24","observedindividualcount=2;","NOAA-CCMA","7","batchcode=VIRG-ST J-0700-0600;survey_index=3376;habitat_structure=HARD;permanent/random=random;management=VICR CBO Study;trophic=I","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.790599823,-64.6112136841,"2002-10-25T11:00:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"776daee0-bc2c-4b6b-a35a-cc999d31ad8a","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1.035504e+12,1.035504e+12,1.035504e+12,2002,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-6,322,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0200.739.34523","25","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0200;survey_index=739;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.792350769,-64.5924987793,"2005-10-19T13:30:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"77df6591-e902-4365-9815-657c993249f4","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1.12968e+12,1.12968e+12,1.12968e+12,2005,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",8,2042,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0500.2933.46604","19","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0500;survey_index=2933;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,18.3159294128,-64.7705307007,"2006-07-18T14:36:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"77f53bef-4386-46f9-9361-a649af578cee","a9114765-9e28-4a43-9987-4fd9f398748a","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1153180800000,1153180800000,1153180800000,2006,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-1,335,27.71,34.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST J-0700-0600.3289.14904","18","observedindividualcount=1;","NOAA-CCMA","7","batchcode=VIRG-ST J-0700-0600;survey_index=3289;habitat_structure=HARD;permanent/random=random;management=STJ OTHER;trophic=I","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PreservedSpecimen","Teleostei",NA,NA,NA,14.3000001907,-80.1999969482,"1962-05-19T12:00:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,9,NA,9,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"785ebff5-ae93-4086-ba8b-5e50438ab553","d6d6fe4c-425f-4ce7-bf28-7a6befaeb413","310922b4-9d0c-4de1-92d7-9b442d34765b",9,-240537600000,-240537600000,-240537600000,1962,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",768,5703,28.1,35.68,NA,NA,NA,"Caribbean Sea Off Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"204920.5064504","19",NA,"USNM","5",NA,"1962","Vertebrate Zoology; Fishes",NA,"1.0",NA,NA,NA,NA,NA,NA,NA,NA,"Department of Vertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution",NA,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7659492493,-64.6549072266,"2009-11-04T15:30:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"78b2cecb-f34b-4bad-93a2-af3671e2ec4d","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1257292800000,1257292800000,1257292800000,2009,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-7,36,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0900.5546.65258","4","observedindividualcount=2;","NOAA-CCMA","11","batchcode=VIRG-ST C-1000-0900;survey_index=5546;habitat_structure=HARD;permanent/random=random;management=EEMP;trophic=I","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7644901276,-64.6191101074,"2004-10-26T13:00:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"7954ff37-ebbd-4d70-8a81-67a45cfefa45","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1098748800000,1098748800000,1098748800000,2004,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-1,407,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0400.2137.42739","26","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0400;survey_index=2137;habitat_structure=HARD;permanent/random=random;management=EEMP;trophic=I","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei","Barbados",NA,NA,13.1825,-59.475,"1980-08-25T12:00:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"7a5aa058-6978-4abb-bfed-c4666d9190c4","b8617377-eb1c-4db2-baa6-8788a632e810","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,336009600000,336009600000,336009600000,1980,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-43,-365,27.99,34.35,NA,NA,NA,"Bath,Rocky Rubble at N End of Beach,30m Offshore ***",NA,NA,"Emery, A. R.; Emery, F.; Emery, T.",NA,NA,NA,NA,NA,NA,NA,NA,"36691","25","observedindividualcount=1;","ROM","08",NA,"1980","Fishes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St Johns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7597808838,-64.6404724121,"2007-10-18T12:04:48Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"7a7302ed-fb2f-4103-a035-1c99eb69c46e","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1192665600000,1192665600000,1192665600000,2007,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-1,48,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0700.4324.56583","18","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0700;survey_index=4324;habitat_structure=HARD;permanent/random=random;management=EEMP;trophic=I","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7915096283,-64.6021499634,"2002-10-21T15:06:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"7a8e4685-ae84-468b-a753-6d06aa93e0d7","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1035158400000,1035158400000,1035158400000,2002,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",3,1051,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0200.762.35110","21","observedindividualcount=2;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0200;survey_index=762;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7953891754,-64.6053237915,"2003-04-02T13:19:48Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"7a9f409d-dd21-4657-a2f5-d89f8c016c04","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1049241600000,1049241600000,1049241600000,2003,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",2,1080,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-0304-0300.1001.36931","2","observedindividualcount=1;","NOAA-CCMA","4","batchcode=VIRG-ST C-0304-0300;survey_index=1001;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,18.3633003235,-64.7596969604,"2004-07-22T13:34:48Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"7ac0dffe-3570-4d18-9c8a-dd2117b914db","a9114765-9e28-4a43-9987-4fd9f398748a","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1090454400000,1090454400000,1090454400000,2004,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",11,667,27.69,34.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST J-0700-0400.1849.9109","22","observedindividualcount=1;","NOAA-CCMA","7","batchcode=VIRG-ST J-0700-0400;survey_index=1849;habitat_structure=HARD;permanent/random=random;management=VIIS;trophic=I","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,18.3417301178,-64.7035598755,"2008-07-25T15:54:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"7b89820b-f62e-4259-8713-34f65ef587d9","a9114765-9e28-4a43-9987-4fd9f398748a","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1.216944e+12,1.216944e+12,1.216944e+12,2008,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-22,2,27.68,34.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST J-0700-0800.4609.21582","25","observedindividualcount=3;","NOAA-CCMA","7","batchcode=VIRG-ST J-0700-0800;survey_index=4609;habitat_structure=HARD;permanent/random=random;management=VICR CBO Study;trophic=I","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7888202667,-64.6103897095,"2003-10-28T14:13:12Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"7bb43548-bb59-4792-9261-5a6a6a766768","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1067299200000,1067299200000,1067299200000,2003,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-6,178,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0300.1494.39247","28","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0300;survey_index=1494;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei","Barbados",NA,NA,13.2252777778,-59.6444444444,"1974-07-28T12:00:00Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"7c83a2fa-5430-4920-893f-848061165cbb","b8617377-eb1c-4db2-baa6-8788a632e810","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,144201600000,144201600000,144201600000,1974,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-1,100,28,34.35,NA,NA,NA,"near Gibbs Bay 3 To 50 Metres from Shore ***",NA,NA,"Emery, A. R.; Emery, F.",NA,NA,NA,NA,NA,NA,NA,NA,"36346","28","observedindividualcount=1;","ROM","07",NA,"1974","Fishes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A74-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St Peter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HumanObservation","Teleostei",NA,NA,NA,17.7880592346,-64.6113815308,"2003-10-28T13:40:12Z",NA,"Labridae","Halichoeres",NA,NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,NA,"Eupercaria incertae sedis",NA,"Chordata",NA,NA,NA,"Halichoeres radiatus",NA,"urn:lsid:marinespecies.org:taxname:275793",NA,NA,NA,"7cc99623-7243-46c5-8e60-381dfcac4aba","bbf10b27-f6f8-4258-a07b-9e764bd511f6","310922b4-9d0c-4de1-92d7-9b442d34765b",NA,1067299200000,1067299200000,1067299200000,2003,FALSE,FALSE,TRUE,TRUE,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Halichoeres radiatus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517577,125541,158813,275793,275793,"Halichoeres radiatus",-6,61,27.82,34.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST C-1000-0300.1465.38870","28","observedindividualcount=1;","NOAA-CCMA","10","batchcode=VIRG-ST C-1000-0300;survey_index=1465;habitat_structure=HARD;permanent/random=random;management=BUIS;trophic=I","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
