FID,Key,SurveyID,Country,Ecoregion,Realm,SiteCode,Site,SiteLat,SiteLong,SurveyDate,Depth,Phylum,Class,Family,Taxon,Block,Total,Diver,geom
M1_DATA.28285,28285,912354151,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS2,Almirante,9.29,-82.34,2017-06-19T00:00:00,3,Chordata,Actinopterygii,Chaetodontidae,Chaetodon capistratus,2,4,WW,POINT (-82.34 9.29)
M1_DATA.28350,28350,912344739,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS4 ,Pastores,9.24,-82.34,2015-04-04T00:00:00,5,Chordata,Actinopterygii,Pomacentridae,Abudefduf saxatilis,2,15,RSS,POINT (-82.34 9.24)
M1_DATA.28360,28360,912344753,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS4 ,Pastores,9.24,-82.34,2015-04-04T00:00:00,2,Chordata,Actinopterygii,Gobiidae,Coryphopterus eidolon,1,1,ZF,POINT (-82.34 9.24)
M1_DATA.28361,28361,912344753,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS4 ,Pastores,9.24,-82.34,2015-04-04T00:00:00,2,Chordata,Actinopterygii,Gobiidae,Coryphopterus personatus,1,50,ZF,POINT (-82.34 9.24)
M1_DATA.28374,28374,912344740,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS6 ,Long Point,9.3,-82.29,2015-04-04T00:00:00,10,Chordata,Actinopterygii,Acanthuridae,Acanthurus chirurgus,2,2,RSS,POINT (-82.29 9.3)
M1_DATA.28375,28375,912344740,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS6 ,Long Point,9.3,-82.29,2015-04-04T00:00:00,10,Chordata,Actinopterygii,Chaetodontidae,Chaetodon capistratus,1,1,RSS,POINT (-82.29 9.3)
M1_DATA.28409,28409,912344733,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,10,Chordata,Actinopterygii,Haemulidae,Haemulon plumierii,2,1,GJE,POINT (-82.26 9.35)
M1_DATA.28410,28410,912344733,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,10,Chordata,Actinopterygii,Labridae,Halichoeres bivittatus,2,11,GJE,POINT (-82.26 9.35)
M1_DATA.28411,28411,912344733,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,10,Chordata,Actinopterygii,Scaridae,Scarus iseri,1,35,GJE,POINT (-82.26 9.35)
M1_DATA.28424,28424,912344742,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,8,Chordata,Actinopterygii,Synodontidae,Synodus intermedius,1,1,RSS,POINT (-82.26 9.35)
M1_DATA.28425,28425,912344749,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,11.5,Chordata,Actinopterygii,Gobiidae,Coryphopterus personatus,1,1901,SJ,POINT (-82.26 9.35)
M1_DATA.28426,28426,912344749,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,11.5,Chordata,Actinopterygii,Serranidae,Hypoplectrus nigricans,1,3,SJ,POINT (-82.26 9.35)
M1_DATA.28427,28427,912344749,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,11.5,Chordata,Actinopterygii,Serranidae,Hypoplectrus puella,1,5,SJ,POINT (-82.26 9.35)
M1_DATA.28510,28510,912354150,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2016-01-26T00:00:00,2.7,Chordata,Actinopterygii,Haemulidae,Haemulon plumierii,1,4,RWH,POINT (-82.26 9.35)
M1_DATA.28511,28511,912354150,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2016-01-26T00:00:00,2.7,Chordata,Actinopterygii,Scaridae,Scarus iseri,1,188,RWH,POINT (-82.26 9.35)
M1_DATA.28525,28525,912344743,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,6.5,Chordata,Actinopterygii,Serranidae,Hypoplectrus puella,2,4,RSS,POINT (-82.1 9.28)
M1_DATA.28526,28526,912344743,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,6.5,Chordata,Actinopterygii,Pomacentridae,Microspathodon chrysurus,2,2,RSS,POINT (-82.1 9.28)
M1_DATA.28527,28527,912344743,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,6.5,Chordata,Actinopterygii,Scaridae,Scarus iseri,1,10,RSS,POINT (-82.1 9.28)
M1_DATA.28528,28528,912344743,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,6.5,Chordata,Actinopterygii,Scaridae,Sparisoma rubripinne,2,1,RSS,POINT (-82.1 9.28)
M1_DATA.28541,28541,912344750,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,4,Chordata,Actinopterygii,Pomacentridae,Stegastes adustus,2,40,SJ,POINT (-82.1 9.28)
M1_DATA.28542,28542,912344750,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,4,Chordata,Actinopterygii,Pomacentridae,Stegastes planifrons,2,81,SJ,POINT (-82.1 9.28)
M1_DATA.28543,28543,912354155,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2017-07-04T00:00:00,3,Chordata,Actinopterygii,Carangidae,Caranx ruber,1,2,JSE,POINT (-82.1 9.28)
M1_DATA.28544,28544,912354155,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2017-07-04T00:00:00,3,Chordata,Actinopterygii,Haemulidae,Haemulon macrostomum,1,2,JSE,POINT (-82.1 9.28)
M1_DATA.28555,28555,912340394,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON1,Vista Blue,12.03,-68.26,2012-06-11T00:00:00,8,Chordata,Actinopterygii,Labridae,Halichoeres pictus,1,150,RSS,POINT (-68.26 12.03)
M1_DATA.28557,28557,912340394,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON1,Vista Blue,12.03,-68.26,2012-06-11T00:00:00,8,Chordata,Actinopterygii,Balistidae,Melichthys niger,1,1,RSS,POINT (-68.26 12.03)
M1_DATA.28612,28612,912340394,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON1,Vista Blue,12.03,-68.26,2012-06-11T00:00:00,8,Chordata,Actinopterygii,Scaridae,Sparisoma aurofrenatum,2,2,RSS,POINT (-68.26 12.03)
M1_DATA.28614,28614,912340395,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON10,Angel City South,12.1,-68.29,2012-06-13T00:00:00,14.5,Chordata,Actinopterygii,Acanthuridae,Acanthurus bahianus,2,2,RSS,POINT (-68.29 12.1)
M1_DATA.28621,28621,912340395,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON10,Angel City South,12.1,-68.29,2012-06-13T00:00:00,14.5,Chordata,Actinopterygii,Scaridae,Sparisoma aurofrenatum,2,1,RSS,POINT (-68.29 12.1)
M1_DATA.28623,28623,912340396,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON11,Invisibles North,12.07,-68.28,2012-06-13T00:00:00,12.5,Chordata,Actinopterygii,Aulostomidae,Aulostomus maculatus,2,2,RSS,POINT (-68.28 12.07)
M1_DATA.28630,28630,912340396,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON11,Invisibles North,12.07,-68.28,2012-06-13T00:00:00,12.5,Chordata,Actinopterygii,Serranidae,Paranthias furcifer,1,1,RSS,POINT (-68.28 12.07)
M1_DATA.28632,28632,912340396,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON11,Invisibles North,12.07,-68.28,2012-06-13T00:00:00,12.5,Chordata,Actinopterygii,Pomacentridae,Stegastes partitus,2,200,RSS,POINT (-68.28 12.07)
M1_DATA.28662,28662,912340397,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON12,Red Slave,12.03,-68.25,2012-06-13T00:00:00,14.5,Chordata,Actinopterygii,Aulostomidae,Aulostomus maculatus,2,4,RSS,POINT (-68.25 12.03)
M1_DATA.28664,28664,912340397,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON12,Red Slave,12.03,-68.25,2012-06-13T00:00:00,14.5,Chordata,Actinopterygii,Pomacentridae,Chromis cyanea,2,100,RSS,POINT (-68.25 12.03)
M1_DATA.28666,28666,912340397,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON12,Red Slave,12.03,-68.25,2012-06-13T00:00:00,14.5,Chordata,Actinopterygii,Labridae,Clepticus parrae,2,150,RSS,POINT (-68.25 12.03)
M1_DATA.28671,28671,912340397,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON12,Red Slave,12.03,-68.25,2012-06-13T00:00:00,14.5,Chordata,Actinopterygii,Serranidae,Mycteroperca interstitialis,1,1,RSS,POINT (-68.25 12.03)
M1_DATA.28673,28673,912340397,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON12,Red Slave,12.03,-68.25,2012-06-13T00:00:00,14.5,Chordata,Actinopterygii,Ostraciidae,Rhinesomus triqueter,1,1,RSS,POINT (-68.25 12.03)
M1_DATA.28680,28680,912340402,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON4,Tolo,12.21,-68.33,2012-06-11T00:00:00,7.5,Chordata,Actinopterygii,Pomacentridae,Chromis cyanea,2,100,RSS,POINT (-68.33 12.21)
M1_DATA.28682,28682,912340402,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON4,Tolo,12.21,-68.33,2012-06-11T00:00:00,7.5,Chordata,Actinopterygii,Gobiidae,Coryphopterus personatus,2,250,RSS,POINT (-68.33 12.21)
M1_DATA.28687,28687,912340402,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON4,Tolo,12.21,-68.33,2012-06-11T00:00:00,7.5,Chordata,Actinopterygii,Pomacentridae,Microspathodon chrysurus,1,2,RSS,POINT (-68.33 12.21)
M1_DATA.28689,28689,912340402,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON4,Tolo,12.21,-68.33,2012-06-11T00:00:00,7.5,Chordata,Actinopterygii,Scaridae,Sparisoma viride,2,7,RSS,POINT (-68.33 12.21)
M1_DATA.28691,28691,912340402,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON4,Tolo,12.21,-68.33,2012-06-11T00:00:00,7.5,Chordata,Actinopterygii,Labridae,Thalassoma bifasciatum,1,1,RSS,POINT (-68.33 12.21)
M1_DATA.28696,28696,912340403,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON5,Weber's Joy,12.21,-68.32,2012-06-12T00:00:00,7,Chordata,Actinopterygii,Labridae,Halichoeres pictus,1,60,RSS,POINT (-68.32 12.21)
M1_DATA.28721,28721,912340403,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON5,Weber's Joy,12.21,-68.32,2012-06-12T00:00:00,7,Chordata,Actinopterygii,Serranidae,Hypoplectrus chlorurus,2,1,RSS,POINT (-68.32 12.21)
M1_DATA.28363,28363,912344753,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS4 ,Pastores,9.24,-82.34,2015-04-04T00:00:00,2,Chordata,Actinopterygii,Pomacentridae,Stegastes planifrons,1,4,ZF,POINT (-82.34 9.24)
M1_DATA.28365,28365,912344730,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS5 ,Coco Pt,9.3,-82.28,2015-04-04T00:00:00,3,Chordata,Actinopterygii,Gobiidae,Coryphopterus personatus,1,666,GJE,POINT (-82.28 9.3)
M1_DATA.28370,28370,912344731,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS5 ,Coco Pt,9.3,-82.28,2015-04-04T00:00:00,4,Chordata,Actinopterygii,Gobiidae,Coryphopterus personatus,1,237,SJ,POINT (-82.28 9.3)
M1_DATA.28372,28372,912344731,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS5 ,Coco Pt,9.3,-82.28,2015-04-04T00:00:00,4,Chordata,Actinopterygii,Scaridae,Scarus iseri,2,4,SJ,POINT (-82.28 9.3)
M1_DATA.28413,28413,912344733,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,10,Chordata,Actinopterygii,Pomacentridae,Stegastes partitus,2,6,GJE,POINT (-82.26 9.35)
M1_DATA.28415,28415,912344742,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,8,Chordata,Actinopterygii,Tetraodontidae,Canthigaster rostrata,1,1,RSS,POINT (-82.26 9.35)
M1_DATA.28420,28420,912344742,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,8,Chordata,Actinopterygii,Serranidae,Hypoplectrus puella,1,4,RSS,POINT (-82.26 9.35)
M1_DATA.28422,28422,912344742,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,8,Chordata,Actinopterygii,Pomacentridae,Stegastes partitus,1,4,RSS,POINT (-82.26 9.35)
M1_DATA.28429,28429,912344749,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,11.5,Chordata,Actinopterygii,Pomacentridae,Stegastes planifrons,1,11,SJ,POINT (-82.26 9.35)
M1_DATA.28431,28431,912354150,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2016-01-26T00:00:00,2.7,Chordata,Actinopterygii,Mullidae,Pseudupeneus maculatus,2,1,JSE,POINT (-82.26 9.35)
M1_DATA.28513,28513,912354150,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2016-01-26T00:00:00,2.7,Chordata,Actinopterygii,Pomacentridae,Stegastes adustus,1,1,RWH,POINT (-82.26 9.35)
M1_DATA.28515,28515,912354156,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2017-06-15T00:00:00,5,Chordata,Actinopterygii,Gobiidae,Coryphopterus personatus,2,5000,JSE,POINT (-82.26 9.35)
M1_DATA.28520,28520,912354156,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2017-06-15T00:00:00,5,Chordata,Actinopterygii,Pomacentridae,Stegastes planifrons,2,300,JSE,POINT (-82.26 9.35)
M1_DATA.28522,28522,912344743,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,6.5,Chordata,Actinopterygii,Haemulidae,Anisotremus virginicus,1,1,RSS,POINT (-82.1 9.28)
M1_DATA.28524,28524,912344743,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,6.5,Chordata,Actinopterygii,Haemulidae,Haemulon plumierii,1,6,RSS,POINT (-82.1 9.28)
M1_DATA.28529,28529,912344743,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,6.5,Chordata,Actinopterygii,Pomacentridae,Stegastes adustus,2,85,RSS,POINT (-82.1 9.28)
M1_DATA.28531,28531,912344745,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,6,Chordata,Actinopterygii,Haemulidae,Haemulon plumierii,1,2,RWH,POINT (-82.1 9.28)
M1_DATA.28538,28538,912344750,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,4,Chordata,Actinopterygii,Serranidae,Hypoplectrus puella,2,8,SJ,POINT (-82.1 9.28)
M1_DATA.28540,28540,912344750,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,4,Chordata,Actinopterygii,Scaridae,Scarus iseri,1,9,SJ,POINT (-82.1 9.28)
M1_DATA.28545,28545,912354155,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2017-07-04T00:00:00,3,Chordata,Actinopterygii,Labridae,Thalassoma bifasciatum,1,150,JSE,POINT (-82.1 9.28)
M1_DATA.28547,28547,912354155,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2017-07-04T00:00:00,3,Chordata,Actinopterygii,Chaetodontidae,Chaetodon capistratus,2,4,WW,POINT (-82.1 9.28)
M1_DATA.28351,28351,912344739,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS4 ,Pastores,9.24,-82.34,2015-04-04T00:00:00,5,Chordata,Actinopterygii,Chaetodontidae,Chaetodon capistratus,1,3,RSS,POINT (-82.34 9.24)
M1_DATA.28352,28352,912344739,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS4 ,Pastores,9.24,-82.34,2015-04-04T00:00:00,5,Chordata,Actinopterygii,Labridae,Halichoeres bivittatus,2,26,RSS,POINT (-82.34 9.24)
M1_DATA.28366,28366,912344730,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS5 ,Coco Pt,9.3,-82.28,2015-04-04T00:00:00,3,Chordata,Actinopterygii,Haemulidae,Haemulon plumierii,2,8,GJE,POINT (-82.28 9.3)
M1_DATA.28367,28367,912344730,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS5 ,Coco Pt,9.3,-82.28,2015-04-04T00:00:00,3,Chordata,Actinopterygii,Labridae,Halichoeres bivittatus,2,8,GJE,POINT (-82.28 9.3)
M1_DATA.28368,28368,912344730,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS5 ,Coco Pt,9.3,-82.28,2015-04-04T00:00:00,3,Chordata,Actinopterygii,Scaridae,Scarus iseri,2,5,GJE,POINT (-82.28 9.3)
M1_DATA.28369,28369,912344730,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS5 ,Coco Pt,9.3,-82.28,2015-04-04T00:00:00,3,Chordata,Actinopterygii,Serranidae,Serranus tigrinus,2,2,GJE,POINT (-82.28 9.3)
M1_DATA.28416,28416,912344742,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,8,Chordata,Actinopterygii,Serranidae,Cephalopholis cruentata,2,3,RSS,POINT (-82.26 9.35)
M1_DATA.28417,28417,912344742,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,8,Chordata,Actinopterygii,Chaetodontidae,Chaetodon capistratus,2,3,RSS,POINT (-82.26 9.35)
M1_DATA.28418,28418,912344742,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,8,Chordata,Actinopterygii,Gobiidae,Coryphopterus eidolon,1,4,RSS,POINT (-82.26 9.35)
M1_DATA.28419,28419,912344742,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2015-04-05T00:00:00,8,Chordata,Actinopterygii,Gobiidae,Coryphopterus personatus,2,3500,RSS,POINT (-82.26 9.35)
M1_DATA.28433,28433,912354150,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2016-01-26T00:00:00,2.7,Chordata,Actinopterygii,Serranidae,Serranus tigrinus,2,2,JSE,POINT (-82.26 9.35)
M1_DATA.28434,28434,912354150,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2016-01-26T00:00:00,2.7,Chordata,Actinopterygii,Chaetodontidae,Chaetodon capistratus,1,6,RWH,POINT (-82.26 9.35)
M1_DATA.28516,28516,912354156,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2017-06-15T00:00:00,5,Chordata,Actinopterygii,Serranidae,Hypoplectrus nigricans,2,1,JSE,POINT (-82.26 9.35)
M1_DATA.28517,28517,912354156,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2017-06-15T00:00:00,5,Chordata,Actinopterygii,Serranidae,Hypoplectrus puella,2,5,JSE,POINT (-82.26 9.35)
M1_DATA.28518,28518,912354156,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2017-06-15T00:00:00,5,Chordata,Actinopterygii,Serranidae,Serranus tortugarum,2,120,JSE,POINT (-82.26 9.35)
M1_DATA.28519,28519,912354156,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS8 ,STRI Point,9.35,-82.26,2017-06-15T00:00:00,5,Chordata,Actinopterygii,Pomacentridae,Stegastes partitus,2,20,JSE,POINT (-82.26 9.35)
M1_DATA.28533,28533,912344745,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,6,Chordata,Actinopterygii,Scaridae,Scarus iseri,1,7,RWH,POINT (-82.1 9.28)
M1_DATA.28534,28534,912344745,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,6,Chordata,Actinopterygii,Pomacentridae,Stegastes adustus,1,11,RWH,POINT (-82.1 9.28)
M1_DATA.28535,28535,912344745,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,6,Chordata,Actinopterygii,Pomacentridae,Stegastes partitus,1,9,RWH,POINT (-82.1 9.28)
M1_DATA.28536,28536,912344745,Panama,Southwestern Caribbean,Tropical Atlantic,BOCAS9 ,Salt Creek,9.28,-82.1,2015-04-06T00:00:00,6,Chordata,Actinopterygii,Pomacentridae,Stegastes planifrons,2,83,RWH,POINT (-82.1 9.28)
M1_DATA.28550,28550,912340394,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON1,Vista Blue,12.03,-68.26,2012-06-11T00:00:00,8,Chordata,Actinopterygii,Acanthuridae,Acanthurus coeruleus,1,2,RSS,POINT (-68.26 12.03)
M1_DATA.28558,28558,912340394,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON1,Vista Blue,12.03,-68.26,2012-06-11T00:00:00,8,Chordata,Actinopterygii,Pomacentridae,Microspathodon chrysurus,2,2,RSS,POINT (-68.26 12.03)
M1_DATA.28559,28559,912340394,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON1,Vista Blue,12.03,-68.26,2012-06-11T00:00:00,8,Chordata,Actinopterygii,Lutjanidae,Ocyurus chrysurus,1,1,RSS,POINT (-68.26 12.03)
M1_DATA.28560,28560,912340394,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON1,Vista Blue,12.03,-68.26,2012-06-11T00:00:00,8,Chordata,Actinopterygii,Scaridae,Scarus vetula,1,1,RSS,POINT (-68.26 12.03)
M1_DATA.28611,28611,912340394,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON1,Vista Blue,12.03,-68.26,2012-06-11T00:00:00,8,Chordata,Actinopterygii,Serranidae,Serranus tigrinus,2,5,RSS,POINT (-68.26 12.03)
M1_DATA.28625,28625,912340396,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON11,Invisibles North,12.07,-68.28,2012-06-13T00:00:00,12.5,Chordata,Actinopterygii,Grammatidae,Gramma loreto,2,3,RSS,POINT (-68.28 12.07)
M1_DATA.28626,28626,912340396,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON11,Invisibles North,12.07,-68.28,2012-06-13T00:00:00,12.5,Chordata,Actinopterygii,Pomacanthidae,Holacanthus ciliaris,1,2,RSS,POINT (-68.28 12.07)
M1_DATA.28627,28627,912340396,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON11,Invisibles North,12.07,-68.28,2012-06-13T00:00:00,12.5,Chordata,Actinopterygii,Lutjanidae,Lutjanus apodus,1,43,RSS,POINT (-68.28 12.07)
M1_DATA.28628,28628,912340396,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON11,Invisibles North,12.07,-68.28,2012-06-13T00:00:00,12.5,Chordata,Actinopterygii,Mullidae,Mulloidichthys martinicus,2,18,RSS,POINT (-68.28 12.07)
M1_DATA.28659,28659,912340396,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON11,Invisibles North,12.07,-68.28,2012-06-13T00:00:00,12.5,Chordata,Actinopterygii,Labridae,Thalassoma bifasciatum,2,40,RSS,POINT (-68.28 12.07)
M1_DATA.28660,28660,912340397,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON12,Red Slave,12.03,-68.25,2012-06-13T00:00:00,14.5,Chordata,Actinopterygii,Acanthuridae,Acanthurus bahianus,1,2,RSS,POINT (-68.25 12.03)
M1_DATA.28661,28661,912340397,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON12,Red Slave,12.03,-68.25,2012-06-13T00:00:00,14.5,Chordata,Actinopterygii,Acanthuridae,Acanthurus chirurgus,1,1,RSS,POINT (-68.25 12.03)
M1_DATA.28675,28675,912340397,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON12,Red Slave,12.03,-68.25,2012-06-13T00:00:00,14.5,Chordata,Actinopterygii,Scaridae,Sparisoma aurofrenatum,1,1,RSS,POINT (-68.25 12.03)
M1_DATA.28676,28676,912340402,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON4,Tolo,12.21,-68.33,2012-06-11T00:00:00,7.5,Chordata,Actinopterygii,Monacanthidae,Cantherhines pullus,2,1,RSS,POINT (-68.33 12.21)
M1_DATA.28677,28677,912340402,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON4,Tolo,12.21,-68.33,2012-06-11T00:00:00,7.5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster rostrata,2,2,RSS,POINT (-68.33 12.21)
M1_DATA.28678,28678,912340402,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON4,Tolo,12.21,-68.33,2012-06-11T00:00:00,7.5,Chordata,Actinopterygii,Carangidae,Caranx ruber,2,2,RSS,POINT (-68.33 12.21)
M1_DATA.28692,28692,912340403,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON5,Weber's Joy,12.21,-68.32,2012-06-12T00:00:00,7,Chordata,Actinopterygii,Acanthuridae,Acanthurus bahianus,2,1,RSS,POINT (-68.32 12.21)
M1_DATA.28693,28693,912340403,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON5,Weber's Joy,12.21,-68.32,2012-06-12T00:00:00,7,Chordata,Actinopterygii,Acanthuridae,Acanthurus coeruleus,1,3,RSS,POINT (-68.32 12.21)
M1_DATA.28694,28694,912340403,Netherlands Antilles,Southern Caribbean,Tropical Atlantic,BON5,Weber's Joy,12.21,-68.32,2012-06-12T00:00:00,7,Chordata,Actinopterygii,Cirrhitidae,Amblycirrhitus pinos,2,1,RSS,POINT (-68.32 12.21)
