FID,Key,SurveyID,Country,Ecoregion,Realm,SiteCode,Site,SiteLat,SiteLong,SurveyDate,Depth,Phylum,Class,Family,Taxon,Block,Total,Diver,geom
M1_DATA.10193,10193,912344605,Spain,Alboran Sea,Temperate Northern Atlantic,AND33,Puerto izquierda,36.82,-2.55,2014-07-16T00:00:00,3.4,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,1,7,JASF,POINT (-2.55 36.82)
M1_DATA.10194,10194,912344585,Spain,Alboran Sea,Temperate Northern Atlantic,AND13,La isleta del Moro,36.81,-2.04,2014-07-02T00:00:00,3.4,Chordata,Actinopterygii,Sparidae,Diplodus sargus,2,2,JASF,POINT (-2.04 36.81)
M1_DATA.10195,10195,912344585,Spain,Alboran Sea,Temperate Northern Atlantic,AND13,La isleta del Moro,36.81,-2.04,2014-07-02T00:00:00,3.4,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,2,3,JASF,POINT (-2.04 36.81)
M1_DATA.10196,10196,912344585,Spain,Alboran Sea,Temperate Northern Atlantic,AND13,La isleta del Moro,36.81,-2.04,2014-07-02T00:00:00,3.4,Chordata,Actinopterygii,Labridae,Symphodus melops,2,1,JASF,POINT (-2.04 36.81)
M1_DATA.10197,10197,912344586,Spain,Alboran Sea,Temperate Northern Atlantic,AND14,Bello rincon,36.82,-2.52,2014-07-03T00:00:00,4.4,Chordata,Actinopterygii,Sparidae,Boops boops,1,30,JASF,POINT (-2.52 36.82)
M1_DATA.10198,10198,912344586,Spain,Alboran Sea,Temperate Northern Atlantic,AND14,Bello rincon,36.82,-2.52,2014-07-03T00:00:00,4.4,Chordata,Actinopterygii,Pomacentridae,Chromis chromis,1,2400,JASF,POINT (-2.52 36.82)
M1_DATA.10199,10199,912344586,Spain,Alboran Sea,Temperate Northern Atlantic,AND14,Bello rincon,36.82,-2.52,2014-07-03T00:00:00,4.4,Chordata,Actinopterygii,Moronidae,Dicentrarchus labrax,2,12,JASF,POINT (-2.52 36.82)
M1_DATA.10200,10200,912344586,Spain,Alboran Sea,Temperate Northern Atlantic,AND14,Bello rincon,36.82,-2.52,2014-07-03T00:00:00,4.4,Chordata,Actinopterygii,Sparidae,Sarpa salpa,2,12,JASF,POINT (-2.52 36.82)
M1_DATA.10201,10201,912344586,Spain,Alboran Sea,Temperate Northern Atlantic,AND14,Bello rincon,36.82,-2.52,2014-07-03T00:00:00,4.4,Chordata,Actinopterygii,Serranidae,Serranus cabrilla,1,3,JASF,POINT (-2.52 36.82)
M1_DATA.10202,10202,912344586,Spain,Alboran Sea,Temperate Northern Atlantic,AND14,Bello rincon,36.82,-2.52,2014-07-03T00:00:00,4.4,Chordata,Actinopterygii,Serranidae,Serranus scriba,2,3,JASF,POINT (-2.52 36.82)
M1_DATA.10203,10203,912344586,Spain,Alboran Sea,Temperate Northern Atlantic,AND14,Bello rincon,36.82,-2.52,2014-07-03T00:00:00,4.4,Chordata,Actinopterygii,Labridae,Symphodus doderleini,1,16,JASF,POINT (-2.52 36.82)
M1_DATA.10204,10204,912344586,Spain,Alboran Sea,Temperate Northern Atlantic,AND14,Bello rincon,36.82,-2.52,2014-07-03T00:00:00,4.4,Chordata,Actinopterygii,Labridae,Symphodus roissali,1,6,JASF,POINT (-2.52 36.82)
M1_DATA.10205,10205,912344587,Spain,Alboran Sea,Temperate Northern Atlantic,AND15,El palmer,36.82,-2.53,2014-07-03T00:00:00,5,Chordata,Actinopterygii,Pomacentridae,Chromis chromis,2,50,JASF,POINT (-2.5300000000000002 36.82)
M1_DATA.10206,10206,912344587,Spain,Alboran Sea,Temperate Northern Atlantic,AND15,El palmer,36.82,-2.53,2014-07-03T00:00:00,5,Chordata,Actinopterygii,Labridae,Coris julis,1,1,JASF,POINT (-2.5300000000000002 36.82)
M1_DATA.10207,10207,912344587,Spain,Alboran Sea,Temperate Northern Atlantic,AND15,El palmer,36.82,-2.53,2014-07-03T00:00:00,5,Chordata,Actinopterygii,Serranidae,Serranus cabrilla,2,2,JASF,POINT (-2.5300000000000002 36.82)
M1_DATA.10208,10208,912344587,Spain,Alboran Sea,Temperate Northern Atlantic,AND15,El palmer,36.82,-2.53,2014-07-03T00:00:00,5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,372,JASF,POINT (-2.5300000000000002 36.82)
M1_DATA.10209,10209,912344588,Spain,Alboran Sea,Temperate Northern Atlantic,AND16,San Jose Puerto,36.76,-2.1,2014-07-03T00:00:00,5.3,Chordata,Actinopterygii,Sparidae,Boops boops,2,600,JASF,POINT (-2.1 36.76)
M1_DATA.10210,10210,912344588,Spain,Alboran Sea,Temperate Northern Atlantic,AND16,San Jose Puerto,36.76,-2.1,2014-07-03T00:00:00,5.3,Chordata,Actinopterygii,Pomacentridae,Chromis chromis,2,100,JASF,POINT (-2.1 36.76)
M1_DATA.10211,10211,912344588,Spain,Alboran Sea,Temperate Northern Atlantic,AND16,San Jose Puerto,36.76,-2.1,2014-07-03T00:00:00,5.3,Chordata,Actinopterygii,Labridae,Coris julis,1,5,JASF,POINT (-2.1 36.76)
M1_DATA.10212,10212,912344588,Spain,Alboran Sea,Temperate Northern Atlantic,AND16,San Jose Puerto,36.76,-2.1,2014-07-03T00:00:00,5.3,Chordata,Actinopterygii,Sparidae,Diplodus cervinus,1,3,JASF,POINT (-2.1 36.76)
M1_DATA.10213,10213,912344588,Spain,Alboran Sea,Temperate Northern Atlantic,AND16,San Jose Puerto,36.76,-2.1,2014-07-03T00:00:00,5.3,Chordata,Actinopterygii,Sparidae,Diplodus sargus,2,19,JASF,POINT (-2.1 36.76)
M1_DATA.10214,10214,912344588,Spain,Alboran Sea,Temperate Northern Atlantic,AND16,San Jose Puerto,36.76,-2.1,2014-07-03T00:00:00,5.3,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,2,158,JASF,POINT (-2.1 36.76)
M1_DATA.10215,10215,912344588,Spain,Alboran Sea,Temperate Northern Atlantic,AND16,San Jose Puerto,36.76,-2.1,2014-07-03T00:00:00,5.3,Chordata,Actinopterygii,Sparidae,Sarpa salpa,1,8,JASF,POINT (-2.1 36.76)
M1_DATA.10216,10216,912344588,Spain,Alboran Sea,Temperate Northern Atlantic,AND16,San Jose Puerto,36.76,-2.1,2014-07-03T00:00:00,5.3,Chordata,Actinopterygii,Serranidae,Serranus cabrilla,1,1,JASF,POINT (-2.1 36.76)
M1_DATA.10217,10217,912344588,Spain,Alboran Sea,Temperate Northern Atlantic,AND16,San Jose Puerto,36.76,-2.1,2014-07-03T00:00:00,5.3,Chordata,Actinopterygii,Labridae,Symphodus ocellatus,1,2,JASF,POINT (-2.1 36.76)
M1_DATA.10218,10218,912344588,Spain,Alboran Sea,Temperate Northern Atlantic,AND16,San Jose Puerto,36.76,-2.1,2014-07-03T00:00:00,5.3,Chordata,Actinopterygii,Labridae,Symphodus roissali,2,30,JASF,POINT (-2.1 36.76)
M1_DATA.10219,10219,912344589,Spain,Alboran Sea,Temperate Northern Atlantic,AND17,Aguadulce Puerto,36.81,-2.56,2014-07-04T00:00:00,4.2,Chordata,Actinopterygii,Sparidae,Diplodus annularis,2,1,JASF,POINT (-2.56 36.81)
M1_DATA.10220,10220,912344597,Spain,Alboran Sea,Temperate Northern Atlantic,AND25,El Playazo,36.86,-2,2014-07-09T00:00:00,2,Chordata,Actinopterygii,Sparidae,Diplodus sargus,1,1,JASF,POINT (-2 36.86)
M1_DATA.10221,10221,912344597,Spain,Alboran Sea,Temperate Northern Atlantic,AND25,El Playazo,36.86,-2,2014-07-09T00:00:00,2,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,2,13,JASF,POINT (-2 36.86)
M1_DATA.10222,10222,912344598,Spain,Alboran Sea,Temperate Northern Atlantic,AND26,Cala de los Toros,36.82,-2.04,2014-07-09T00:00:00,2.4,Chordata,Actinopterygii,Atherinidae,Atherina hepsetus,2,2,JASF,POINT (-2.04 36.82)
M1_DATA.10223,10223,912344598,Spain,Alboran Sea,Temperate Northern Atlantic,AND26,Cala de los Toros,36.82,-2.04,2014-07-09T00:00:00,2.4,Chordata,Actinopterygii,Pomacentridae,Chromis chromis,2,2,JASF,POINT (-2.04 36.82)
M1_DATA.10224,10224,912344598,Spain,Alboran Sea,Temperate Northern Atlantic,AND26,Cala de los Toros,36.82,-2.04,2014-07-09T00:00:00,2.4,Chordata,Actinopterygii,Labridae,Coris julis,2,5,JASF,POINT (-2.04 36.82)
M1_DATA.10225,10225,912344598,Spain,Alboran Sea,Temperate Northern Atlantic,AND26,Cala de los Toros,36.82,-2.04,2014-07-09T00:00:00,2.4,Chordata,Actinopterygii,Sparidae,Diplodus puntazzo,2,3,JASF,POINT (-2.04 36.82)
M1_DATA.10226,10226,912344598,Spain,Alboran Sea,Temperate Northern Atlantic,AND26,Cala de los Toros,36.82,-2.04,2014-07-09T00:00:00,2.4,Chordata,Actinopterygii,Sparidae,Diplodus sargus,1,2,JASF,POINT (-2.04 36.82)
M1_DATA.10227,10227,912344598,Spain,Alboran Sea,Temperate Northern Atlantic,AND26,Cala de los Toros,36.82,-2.04,2014-07-09T00:00:00,2.4,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,2,1,JASF,POINT (-2.04 36.82)
M1_DATA.10228,10228,912344598,Spain,Alboran Sea,Temperate Northern Atlantic,AND26,Cala de los Toros,36.82,-2.04,2014-07-09T00:00:00,2.4,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,10,JASF,POINT (-2.04 36.82)
M1_DATA.10229,10229,912344599,Spain,Alboran Sea,Temperate Northern Atlantic,AND27,Los Muertos I,36.94,-1.91,2014-07-10T00:00:00,2.4,Chordata,Actinopterygii,Mugilidae,Chelon auratus,1,3,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10230,10230,912344599,Spain,Alboran Sea,Temperate Northern Atlantic,AND27,Los Muertos I,36.94,-1.91,2014-07-10T00:00:00,2.4,Chordata,Actinopterygii,Labridae,Coris julis,2,6,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10231,10231,912344599,Spain,Alboran Sea,Temperate Northern Atlantic,AND27,Los Muertos I,36.94,-1.91,2014-07-10T00:00:00,2.4,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,1,5,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10232,10232,912344599,Spain,Alboran Sea,Temperate Northern Atlantic,AND27,Los Muertos I,36.94,-1.91,2014-07-10T00:00:00,2.4,Chordata,Actinopterygii,Mullidae,Mullus surmuletus,2,6,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10233,10233,912344599,Spain,Alboran Sea,Temperate Northern Atlantic,AND27,Los Muertos I,36.94,-1.91,2014-07-10T00:00:00,2.4,Chordata,Actinopterygii,Serranidae,Serranus scriba,2,3,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10234,10234,912344599,Spain,Alboran Sea,Temperate Northern Atlantic,AND27,Los Muertos I,36.94,-1.91,2014-07-10T00:00:00,2.4,Chordata,Actinopterygii,Labridae,Symphodus roissali,1,6,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10235,10235,912344599,Spain,Alboran Sea,Temperate Northern Atlantic,AND27,Los Muertos I,36.94,-1.91,2014-07-10T00:00:00,2.4,Chordata,Actinopterygii,Labridae,Symphodus tinca,1,1,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10236,10236,912344599,Spain,Alboran Sea,Temperate Northern Atlantic,AND27,Los Muertos I,36.94,-1.91,2014-07-10T00:00:00,2.4,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,17,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10237,10237,912344600,Spain,Alboran Sea,Temperate Northern Atlantic,AND28,Los muertos II,36.94,-1.91,2014-07-10T00:00:00,3.4,Chordata,Actinopterygii,Sparidae,Diplodus sargus,1,2,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10238,10238,912344600,Spain,Alboran Sea,Temperate Northern Atlantic,AND28,Los muertos II,36.94,-1.91,2014-07-10T00:00:00,3.4,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,2,6,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10239,10239,912344600,Spain,Alboran Sea,Temperate Northern Atlantic,AND28,Los muertos II,36.94,-1.91,2014-07-10T00:00:00,3.4,Chordata,Actinopterygii,Sparidae,Oblada melanura,1,6,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10240,10240,912344600,Spain,Alboran Sea,Temperate Northern Atlantic,AND28,Los muertos II,36.94,-1.91,2014-07-10T00:00:00,3.4,Chordata,Actinopterygii,Labridae,Symphodus mediterraneus,1,1,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10241,10241,912344600,Spain,Alboran Sea,Temperate Northern Atlantic,AND28,Los muertos II,36.94,-1.91,2014-07-10T00:00:00,3.4,Chordata,Actinopterygii,Labridae,Symphodus roissali,2,5,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10242,10242,912344600,Spain,Alboran Sea,Temperate Northern Atlantic,AND28,Los muertos II,36.94,-1.91,2014-07-10T00:00:00,3.4,Chordata,Actinopterygii,Labridae,Symphodus tinca,2,6,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10243,10243,912344600,Spain,Alboran Sea,Temperate Northern Atlantic,AND28,Los muertos II,36.94,-1.91,2014-07-10T00:00:00,3.4,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,26,JASF,POINT (-1.9100000000000001 36.94)
M1_DATA.10244,10244,912344602,Spain,Alboran Sea,Temperate Northern Atlantic,AND29,Isla de San Andres I,36.9,-1.97,2014-07-11T00:00:00,6.9,Chordata,Actinopterygii,Apogonidae,Apogon imberbis,2,2,JASF,POINT (-1.97 36.9)
M1_DATA.10245,10245,912344602,Spain,Alboran Sea,Temperate Northern Atlantic,AND29,Isla de San Andres I,36.9,-1.97,2014-07-11T00:00:00,6.9,Chordata,Actinopterygii,Pomacentridae,Chromis chromis,1,433,JASF,POINT (-1.97 36.9)
M1_DATA.10246,10246,912344605,Spain,Alboran Sea,Temperate Northern Atlantic,AND33,Puerto izquierda,36.82,-2.55,2014-07-16T00:00:00,3.4,Chordata,Actinopterygii,Blenniidae,Parablennius pilicornis,2,6,JASF,POINT (-2.55 36.82)
M1_DATA.10247,10247,912344605,Spain,Alboran Sea,Temperate Northern Atlantic,AND33,Puerto izquierda,36.82,-2.55,2014-07-16T00:00:00,3.4,Chordata,Actinopterygii,Serranidae,Serranus cabrilla,1,6,JASF,POINT (-2.55 36.82)
M1_DATA.10248,10248,912344605,Spain,Alboran Sea,Temperate Northern Atlantic,AND33,Puerto izquierda,36.82,-2.55,2014-07-16T00:00:00,3.4,Chordata,Actinopterygii,Labridae,Symphodus mediterraneus,1,1,JASF,POINT (-2.55 36.82)
M1_DATA.10249,10249,912344606,Spain,Alboran Sea,Temperate Northern Atlantic,AND34,La Convergencia,36.82,-2.55,2014-07-16T00:00:00,4.8,Chordata,Actinopterygii,Sparidae,Boops boops,2,60,JASF,POINT (-2.55 36.82)
M1_DATA.10250,10250,912344606,Spain,Alboran Sea,Temperate Northern Atlantic,AND34,La Convergencia,36.82,-2.55,2014-07-16T00:00:00,4.8,Chordata,Actinopterygii,Pomacentridae,Chromis chromis,1,2667,JASF,POINT (-2.55 36.82)
M1_DATA.10251,10251,912344606,Spain,Alboran Sea,Temperate Northern Atlantic,AND34,La Convergencia,36.82,-2.55,2014-07-16T00:00:00,4.8,Chordata,Actinopterygii,Labridae,Coris julis,2,8,JASF,POINT (-2.55 36.82)
M1_DATA.10252,10252,912344606,Spain,Alboran Sea,Temperate Northern Atlantic,AND34,La Convergencia,36.82,-2.55,2014-07-16T00:00:00,4.8,Chordata,Actinopterygii,Sparidae,Diplodus puntazzo,1,2,JASF,POINT (-2.55 36.82)
M1_DATA.10253,10253,912344606,Spain,Alboran Sea,Temperate Northern Atlantic,AND34,La Convergencia,36.82,-2.55,2014-07-16T00:00:00,4.8,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,1,4,JASF,POINT (-2.55 36.82)
M1_DATA.10254,10254,912344606,Spain,Alboran Sea,Temperate Northern Atlantic,AND34,La Convergencia,36.82,-2.55,2014-07-16T00:00:00,4.8,Chordata,Actinopterygii,Serranidae,Epinephelus costae,1,2,JASF,POINT (-2.55 36.82)
M1_DATA.10255,10255,912344606,Spain,Alboran Sea,Temperate Northern Atlantic,AND34,La Convergencia,36.82,-2.55,2014-07-16T00:00:00,4.8,Chordata,Actinopterygii,Blenniidae,Parablennius pilicornis,2,1,JASF,POINT (-2.55 36.82)
M1_DATA.10256,10256,912344606,Spain,Alboran Sea,Temperate Northern Atlantic,AND34,La Convergencia,36.82,-2.55,2014-07-16T00:00:00,4.8,Chordata,Actinopterygii,Serranidae,Serranus cabrilla,1,2,JASF,POINT (-2.55 36.82)
M1_DATA.10257,10257,912344606,Spain,Alboran Sea,Temperate Northern Atlantic,AND34,La Convergencia,36.82,-2.55,2014-07-16T00:00:00,4.8,Chordata,Actinopterygii,Labridae,Symphodus mediterraneus,1,1,JASF,POINT (-2.55 36.82)
M1_DATA.10258,10258,912344606,Spain,Alboran Sea,Temperate Northern Atlantic,AND34,La Convergencia,36.82,-2.55,2014-07-16T00:00:00,4.8,Chordata,Actinopterygii,Labridae,Symphodus tinca,2,4,JASF,POINT (-2.55 36.82)
M1_DATA.10259,10259,912349136,Spain,Alboran Sea,Temperate Northern Atlantic,AND35,Pta. Loma pelada (Reserva integral I),36.78,-2.06,2014-09-19T00:00:00,8,Chordata,Actinopterygii,Apogonidae,Apogon imberbis,1,2,JASF,POINT (-2.06 36.78)
M1_DATA.10260,10260,912349136,Spain,Alboran Sea,Temperate Northern Atlantic,AND35,Pta. Loma pelada (Reserva integral I),36.78,-2.06,2014-09-19T00:00:00,8,Chordata,Actinopterygii,Labridae,Coris julis,1,70,JASF,POINT (-2.06 36.78)
M1_DATA.10261,10261,912349136,Spain,Alboran Sea,Temperate Northern Atlantic,AND35,Pta. Loma pelada (Reserva integral I),36.78,-2.06,2014-09-19T00:00:00,8,Chordata,Actinopterygii,Gobiidae,Gobius bucchichi,1,1,JASF,POINT (-2.06 36.78)
M1_DATA.10262,10262,912349136,Spain,Alboran Sea,Temperate Northern Atlantic,AND35,Pta. Loma pelada (Reserva integral I),36.78,-2.06,2014-09-19T00:00:00,8,Chordata,Actinopterygii,Serranidae,Serranus scriba,1,6,JASF,POINT (-2.06 36.78)
M1_DATA.10263,10263,912349137,Spain,Alboran Sea,Temperate Northern Atlantic,AND36 ,Pta. Loma pelada (Reserva integral II),36.79,-2.06,2014-09-19T00:00:00,7.1,Chordata,Actinopterygii,Pomacentridae,Chromis chromis,1,34,JASF,POINT (-2.06 36.79)
M1_DATA.10264,10264,912349137,Spain,Alboran Sea,Temperate Northern Atlantic,AND36 ,Pta. Loma pelada (Reserva integral II),36.79,-2.06,2014-09-19T00:00:00,7.1,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,1,5,JASF,POINT (-2.06 36.79)
M1_DATA.10265,10265,912349137,Spain,Alboran Sea,Temperate Northern Atlantic,AND36 ,Pta. Loma pelada (Reserva integral II),36.79,-2.06,2014-09-19T00:00:00,7.1,Chordata,Actinopterygii,Serranidae,Serranus scriba,2,18,JASF,POINT (-2.06 36.79)
M1_DATA.10266,10266,912349137,Spain,Alboran Sea,Temperate Northern Atlantic,AND36 ,Pta. Loma pelada (Reserva integral II),36.79,-2.06,2014-09-19T00:00:00,7.1,Chordata,Actinopterygii,Centracanthidae,Spicara maena,1,1,JASF,POINT (-2.06 36.79)
M1_DATA.10267,10267,912349137,Spain,Alboran Sea,Temperate Northern Atlantic,AND36 ,Pta. Loma pelada (Reserva integral II),36.79,-2.06,2014-09-19T00:00:00,7.1,Chordata,Actinopterygii,Labridae,Symphodus mediterraneus,1,1,JASF,POINT (-2.06 36.79)
M1_DATA.10268,10268,912349137,Spain,Alboran Sea,Temperate Northern Atlantic,AND36 ,Pta. Loma pelada (Reserva integral II),36.79,-2.06,2014-09-19T00:00:00,7.1,Chordata,Actinopterygii,Labridae,Symphodus roissali,1,2,JASF,POINT (-2.06 36.79)
M1_DATA.10269,10269,912349137,Spain,Alboran Sea,Temperate Northern Atlantic,AND36 ,Pta. Loma pelada (Reserva integral II),36.79,-2.06,2014-09-19T00:00:00,7.1,Chordata,Actinopterygii,Labridae,Symphodus rostratus,2,1,JASF,POINT (-2.06 36.79)
M1_DATA.10270,10270,912344589,Spain,Alboran Sea,Temperate Northern Atlantic,AND17,Aguadulce Puerto,36.81,-2.56,2014-07-04T00:00:00,4.2,Chordata,Actinopterygii,Sparidae,Diplodus puntazzo,1,4,JASF,POINT (-2.56 36.81)
M1_DATA.10271,10271,912344589,Spain,Alboran Sea,Temperate Northern Atlantic,AND17,Aguadulce Puerto,36.81,-2.56,2014-07-04T00:00:00,4.2,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,1,1,JASF,POINT (-2.56 36.81)
M1_DATA.10272,10272,912344589,Spain,Alboran Sea,Temperate Northern Atlantic,AND17,Aguadulce Puerto,36.81,-2.56,2014-07-04T00:00:00,4.2,Chordata,Actinopterygii,Serranidae,Serranus cabrilla,1,2,JASF,POINT (-2.56 36.81)
M1_DATA.10273,10273,912344589,Spain,Alboran Sea,Temperate Northern Atlantic,AND17,Aguadulce Puerto,36.81,-2.56,2014-07-04T00:00:00,4.2,Chordata,Actinopterygii,Labridae,Symphodus melanocercus,2,2,JASF,POINT (-2.56 36.81)
M1_DATA.10274,10274,912344589,Spain,Alboran Sea,Temperate Northern Atlantic,AND17,Aguadulce Puerto,36.81,-2.56,2014-07-04T00:00:00,4.2,Chordata,Actinopterygii,Labridae,Symphodus roissali,2,8,JASF,POINT (-2.56 36.81)
M1_DATA.10275,10275,912344590,Spain,Alboran Sea,Temperate Northern Atlantic,AND18,Cueva del Frances,36.77,-2.07,2014-07-04T00:00:00,7.9,Chordata,Actinopterygii,Labridae,Labrus viridis,1,3,JASF,POINT (-2.07 36.77)
M1_DATA.10276,10276,912344590,Spain,Alboran Sea,Temperate Northern Atlantic,AND18,Cueva del Frances,36.77,-2.07,2014-07-04T00:00:00,7.9,Chordata,Actinopterygii,Blenniidae,Parablennius pilicornis,1,2,JASF,POINT (-2.07 36.77)
M1_DATA.10277,10277,912344590,Spain,Alboran Sea,Temperate Northern Atlantic,AND18,Cueva del Frances,36.77,-2.07,2014-07-04T00:00:00,7.9,Chordata,Actinopterygii,Serranidae,Serranus scriba,1,3,JASF,POINT (-2.07 36.77)
M1_DATA.10278,10278,912344590,Spain,Alboran Sea,Temperate Northern Atlantic,AND18,Cueva del Frances,36.77,-2.07,2014-07-04T00:00:00,7.9,Chordata,Actinopterygii,Labridae,Symphodus mediterraneus,1,1,JASF,POINT (-2.07 36.77)
M1_DATA.10279,10279,912344590,Spain,Alboran Sea,Temperate Northern Atlantic,AND18,Cueva del Frances,36.77,-2.07,2014-07-04T00:00:00,7.9,Chordata,Actinopterygii,Labridae,Symphodus tinca,2,6,JASF,POINT (-2.07 36.77)
M1_DATA.10280,10280,912344591,Spain,Alboran Sea,Temperate Northern Atlantic,AND19,Aguamarga,36.94,-1.94,2014-07-07T00:00:00,2.3,Chordata,Actinopterygii,Labridae,Coris julis,2,4,JASF,POINT (-1.94 36.94)
M1_DATA.10281,10281,912344591,Spain,Alboran Sea,Temperate Northern Atlantic,AND19,Aguamarga,36.94,-1.94,2014-07-07T00:00:00,2.3,Chordata,Actinopterygii,Sparidae,Lithognathus mormyrus,2,2,JASF,POINT (-1.94 36.94)
M1_DATA.10282,10282,912344591,Spain,Alboran Sea,Temperate Northern Atlantic,AND19,Aguamarga,36.94,-1.94,2014-07-07T00:00:00,2.3,Chordata,Actinopterygii,Labridae,Symphodus ocellatus,1,2,JASF,POINT (-1.94 36.94)
M1_DATA.10283,10283,912344591,Spain,Alboran Sea,Temperate Northern Atlantic,AND19,Aguamarga,36.94,-1.94,2014-07-07T00:00:00,2.3,Chordata,Actinopterygii,Labridae,Symphodus tinca,1,9,JASF,POINT (-1.94 36.94)
M1_DATA.10284,10284,912344591,Spain,Alboran Sea,Temperate Northern Atlantic,AND19,Aguamarga,36.94,-1.94,2014-07-07T00:00:00,2.3,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,2,JASF,POINT (-1.94 36.94)
M1_DATA.10285,10285,912349128,Spain,Alboran Sea,Temperate Northern Atlantic,AND2,San Pedro de Alcantara,36.48,-4.97,2013-10-29T00:00:00,3.3,Chordata,Actinopterygii,Sparidae,Boops boops,1,500,JASF,POINT (-4.97 36.48)
M1_DATA.10286,10286,912349128,Spain,Alboran Sea,Temperate Northern Atlantic,AND2,San Pedro de Alcantara,36.48,-4.97,2013-10-29T00:00:00,3.3,Chordata,Actinopterygii,Mullidae,Mullus surmuletus,2,2,JASF,POINT (-4.97 36.48)
M1_DATA.10287,10287,912349128,Spain,Alboran Sea,Temperate Northern Atlantic,AND2,San Pedro de Alcantara,36.48,-4.97,2013-10-29T00:00:00,3.3,Chordata,Actinopterygii,Serranidae,Serranus cabrilla,1,2,JASF,POINT (-4.97 36.48)
M1_DATA.10288,10288,912349128,Spain,Alboran Sea,Temperate Northern Atlantic,AND2,San Pedro de Alcantara,36.48,-4.97,2013-10-29T00:00:00,3.3,Chordata,Actinopterygii,Serranidae,Serranus scriba,2,1,JASF,POINT (-4.97 36.48)
M1_DATA.10289,10289,912344592,Spain,Alboran Sea,Temperate Northern Atlantic,AND20,Cala del Plomo,36.92,-1.95,2014-07-07T00:00:00,4.8,Chordata,Actinopterygii,Atherinidae,Atherina hepsetus,1,60,JASF,POINT (-1.95 36.92)
M1_DATA.10290,10290,912344592,Spain,Alboran Sea,Temperate Northern Atlantic,AND20,Cala del Plomo,36.92,-1.95,2014-07-07T00:00:00,4.8,Chordata,Actinopterygii,Pomacentridae,Chromis chromis,1,54,JASF,POINT (-1.95 36.92)
M1_DATA.10291,10291,912344592,Spain,Alboran Sea,Temperate Northern Atlantic,AND20,Cala del Plomo,36.92,-1.95,2014-07-07T00:00:00,4.8,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,1,7,JASF,POINT (-1.95 36.92)
M1_DATA.10292,10292,912344592,Spain,Alboran Sea,Temperate Northern Atlantic,AND20,Cala del Plomo,36.92,-1.95,2014-07-07T00:00:00,4.8,Chordata,Actinopterygii,Serranidae,Epinephelus costae,2,1,JASF,POINT (-1.95 36.92)
M1_DATA.10293,10293,912344592,Spain,Alboran Sea,Temperate Northern Atlantic,AND20,Cala del Plomo,36.92,-1.95,2014-07-07T00:00:00,4.8,Chordata,Actinopterygii,Mullidae,Mullus surmuletus,2,7,JASF,POINT (-1.95 36.92)
M1_DATA.10294,10294,912344592,Spain,Alboran Sea,Temperate Northern Atlantic,AND20,Cala del Plomo,36.92,-1.95,2014-07-07T00:00:00,4.8,Chordata,Actinopterygii,Serranidae,Serranus scriba,2,1,JASF,POINT (-1.95 36.92)
